Optical Power Monitor
5.0.4590.776
Delimiter Used: , ','

Start of Measurement , 1/7/2024 23:17:29
Sample Interval , 0.5 s
, PM100D 200629114
Type, PM100D
Serialnumber, P0041112
Sensor, S120C
SensorSerialnumber, 200629114
Wavelength / Responsivity, 780 nm

,,,PM100D 200629114, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
243, 1/7/2024, 23:19:13.561,0.001393
244, 1/7/2024, 23:19:14.080,0.0013919
245, 1/7/2024, 23:19:14.603,0.0013918
246, 1/7/2024, 23:19:15.131,0.0013959
247, 1/7/2024, 23:19:15.656,0.0013932
248, 1/7/2024, 23:19:16.178,0.0013936
249, 1/7/2024, 23:19:16.698,0.0013934
250, 1/7/2024, 23:19:17.216,0.0013923
251, 1/7/2024, 23:19:17.741,0.0013919
252, 1/7/2024, 23:19:18.261,0.0013906
253, 1/7/2024, 23:19:18.781,0.001393
254, 1/7/2024, 23:19:19.302,0.0013923
255, 1/7/2024, 23:19:19.825,0.0013902
256, 1/7/2024, 23:19:20.349,0.0013901
257, 1/7/2024, 23:19:20.875,0.0013908
258, 1/7/2024, 23:19:20.906,0.0013913
259, 1/7/2024, 23:19:20.937,0.0013913
260, 1/7/2024, 23:19:20.968,0.0013886
261, 1/7/2024, 23:19:20.999,0.0013895
262, 1/7/2024, 23:19:21.030,0.001388
263, 1/7/2024, 23:19:21.556,0.0013908
264, 1/7/2024, 23:19:22.083,0.0013909
265, 1/7/2024, 23:19:22.609,0.0013923
266, 1/7/2024, 23:19:23.136,0.0013916
267, 1/7/2024, 23:19:23.663,0.0013914
268, 1/7/2024, 23:19:24.188,0.0013923
269, 1/7/2024, 23:19:24.712,0.0013913
270, 1/7/2024, 23:19:25.234,0.0013921
271, 1/7/2024, 23:19:25.752,0.001392
272, 1/7/2024, 23:19:26.271,0.0013912
273, 1/7/2024, 23:19:26.792,0.0013926
274, 1/7/2024, 23:19:27.315,0.0013922
275, 1/7/2024, 23:19:27.834,0.0013921
276, 1/7/2024, 23:19:28.357,0.0013911
277, 1/7/2024, 23:19:28.880,0.00139
278, 1/7/2024, 23:19:28.911,0.0013895
279, 1/7/2024, 23:19:28.942,0.0013895
280, 1/7/2024, 23:19:28.973,0.001391
281, 1/7/2024, 23:19:29.004,0.0013925
282, 1/7/2024, 23:19:29.525,0.0013897
283, 1/7/2024, 23:19:30.044,0.0013886
284, 1/7/2024, 23:19:30.567,0.001389
285, 1/7/2024, 23:19:31.087,0.0013916
286, 1/7/2024, 23:19:31.609,0.0013905
287, 1/7/2024, 23:19:32.130,0.0013918
